  teamId  teamName                                        submissionDate              score    
13463413  Thomas Girolami                                 2025-03-08 21:22:35.806000  0.98946  
13518169  Joe K.                                          2025-03-19 02:05:19.026000  0.98946  
13516573  Nguyễn Đức Tâm                                  2025-03-19 16:50:04.110000  0.98946  
13511381  Skyler Jordan                                   2025-03-27 03:00:20.483000  0.98946  
13520905  Lee Chung-Yi                                    2025-03-23 14:10:20.870000  0.98946  
13403894  seulxy                                          2025-02-26 08:33:30.696000  0.98942  
13295310  N00bcak                                         2025-02-12 13:28:30.553000  0.98939  
13354599  Bruno Bonadonna                                 2025-02-17 10:34:39.393000  0.98939  
12022522  VCIS-ChenxuWang                                 2025-02-28 13:47:39.156000  0.98939  
13518123  LSEUNGJ                                         2025-03-19 01:56:29.353000  0.98939  
13518138  parkseungmin                                    2025-03-19 01:58:10.210000  0.98939  
13285736  Maishan Nadis                                   2025-02-02 05:46:33.820000  0.98935  
13445684  Venkatesh Naresh                                2025-03-11 23:18:40.390000  0.98935  
13309394  Sandun Lakmal VA                                2025-02-07 14:30:39.856000  0.98932  
13516803  Nguyễn Đức Tem                                  2025-03-19 12:30:22.123000  0.98928  
13518190  YeomSangHeon                                    2025-03-19 02:09:38.263000  0.98928  
13263516  pclmagic                                        2025-01-27 00:22:41.606000  0.98925  
13381526  AdrianHDT                                       2025-02-25 12:04:52.803000  0.98917  
13473614  Анатолий Дятлов                                 2025-03-11 21:29:57.830000  0.98917  
13282489  Anastasia #3                                    2025-02-04 11:42:33.053000  0.98914  
 7902317  Hosshi                                          2025-02-17 02:43:20.130000  0.98910  
13518168  koossin                                         2025-03-19 02:05:10.590000  0.98910  
13409014  JIAQI LIN0524                                   2025-02-27 07:28:36.406000  0.98907  
13435176  yk                                              2025-03-04 03:48:39.600000  0.98907  
13264586  Bo Deep                                         2025-01-27 08:18:15.280000  0.98903  
13245785  Fantian_Qian                                    2025-02-07 05:57:33.663000  0.98903  
11692321  WeCo AI                                         2025-02-11 20:09:08.836000  0.98903  
13405506  Pradipta Ghosh                                  2025-02-26 14:35:28.613000  0.98903  
13518140  ParkSungGuk                                     2025-03-19 02:03:48.916000  0.98903  
13521629  Divyam Inc.                                     2025-03-19 15:01:59.956000  0.98903  
13285280  TreyJohnson333                                  2025-02-05 07:58:55.253000  0.98900  
13349577  Tanisha_Jain28                                  2025-02-16 07:45:19.026000  0.98900  
13376955  Ishaan Ratanshi                                 2025-02-20 18:05:55.400000  0.98900  
13378334  Youssef Abbes                                   2025-02-20 23:37:42.436000  0.98900  
13518119  String6                                         2025-03-19 01:54:13.246000  0.98900  
13519992  Khoa Nguyễn Anh                                 2025-03-19 11:18:16.670000  0.98900  
13519066  sibalman                                        2025-03-24 04:12:04.260000  0.98900  
13518990  tunatree                                        2025-03-19 06:13:41.500000  0.98896  
13267245  Francisco Boldt                                 2025-01-27 23:59:44.660000  0.98892  
13518930  Ruckol Plem                                     2025-03-19 05:54:10.716000  0.98892  
13565442  Muhammad Tahnan Aamir                           2025-03-27 19:04:24.613000  0.98892  
13450582  DeMeessias                                      2025-03-06 14:06:38.746000  0.98885  
13518159  ososoyoung                                      2025-03-19 02:03:35.286000  0.98885  
13518126  Junghyoungkyu                                   2025-03-19 02:16:19.996000  0.98885  
13357624  Wu Qun                                          2025-02-17 23:13:58.253000  0.98882  
13519524  banjuk03                                        2025-03-19 08:06:06.206000  0.98882  
12705820  SainteBeuve                                     2025-03-27 10:25:35.220000  0.98882  
13366628  abdallah11                                      2025-02-24 11:44:59.760000  0.98878  
13449207  tomadonna                                       2025-03-09 23:39:24.463000  0.98878  
13518974  강 보 석                                           2025-03-19 06:15:37.373000  0.98878  
13263277  EliasCR99                                       2025-01-26 23:47:44.803000  0.98875  
13518166  areono                                          2025-03-19 02:04:46.126000  0.98875  
13518215  potato lee                                      2025-03-19 02:15:10.363000  0.98875  
13510275  Bedirhan Keser                                  2025-03-17 19:33:24.046000  0.98871  
13518911  jmk1414                                         2025-03-19 05:49:56.290000  0.98871  
13403023  Irene040426                                     2025-02-26 05:24:04.656000  0.98867  
13300446  Đào Anh Phương                                  2025-02-06 11:13:41.146000  0.98864  
13247785  Motoko Kusanagi                                 2025-02-06 23:51:13.676000  0.98864  
 8049385  Leonidas Christos Karagkounis                   2025-03-14 17:20:38.820000  0.98864  
13507905  SAYAN GANGULY                                   2025-03-17 10:47:35.616000  0.98864  
13518925  SangJin                                         2025-03-19 05:53:07.896000  0.98864  
13499721  Kana Abdelhak                                   2025-03-21 17:41:19.590000  0.98864  
13344734  Mingze Lee                                      2025-03-05 01:30:42.846000  0.98860  
13518038  seoyoungjin32423423                             2025-03-19 01:35:18.806000  0.98860  
13283916  Ericakcc                                        2025-02-01 15:02:02.790000  0.98857  
13308685  nonplayer                                       2025-02-08 12:17:54.110000  0.98857  
13403068  Astrophel L                                     2025-02-26 06:26:34.196000  0.98857  
13452516  Blackwell Stith                                 2025-03-06 21:02:47.206000  0.98857  
13420353  Hanyiqin                                        2025-03-25 06:04:30.990000  0.98857  
13550643  Pansy Nandwani                                  2025-03-25 07:58:20.086000  0.98857  
13360528  anatole faugere                                 2025-02-18 12:52:17.440000  0.98853  
13383633  Anton Stantan                                   2025-02-21 19:52:46.073000  0.98853  
13546116  Learn Course nn                                 2025-03-24 13:53:34.040000  0.98853  
13353011  大和賢也                                            2025-02-17 03:26:21.090000  0.98850  
12521388  Harsh-1618                                      2025-03-11 11:17:05.313000  0.98850  
13537796  sysuLay                                         2025-03-22 14:29:14.643000  0.98850  
13540939  Hamza Sajjad10                                  2025-03-25 08:18:11.076000  0.98846  
13378303  Swati Pandey                                    2025-03-24 19:55:07.470000  0.98846  
13422273  Timur Maksutov                                  2025-03-01 16:21:09.566000  0.98842  
13518121  kaaree                                          2025-03-19 02:02:07.310000  0.98842  
13518989  fasdasdf                                        2025-03-19 06:07:47.043000  0.98842  
13545007  prosto kostiks>                                 2025-03-24 08:10:32.553000  0.98842  
13294235  Hao Wang #2                                     2025-02-04 13:47:33.706000  0.98839  
13492225  Saqib Shouqi                                    2025-03-14 04:31:05         0.98839  
12729374  yubanghuang                                     2025-03-24 14:32:32.586000  0.98839  
13477305  Ayash Rath                                      2025-03-11 10:59:05.193000  0.98835  
13519029  Pa Bul                                          2025-03-19 06:15:07.503000  0.98835  
13501604  Annemarie Hickey                                2025-03-16 01:55:05.873000  0.98832  
13518184  Hoppou                                          2025-03-19 02:07:18.696000  0.98832  
13518186  kang beoumsu                                    2025-03-19 02:09:04.483000  0.98832  
13459959  TarotReader                                     2025-03-08 08:44:03.990000  0.98828  
13502054  XiaopengLi                                      2025-03-17 03:31:47.123000  0.98828  
13489322  pasick                                          2025-03-16 02:32:46.660000  0.98825  
13518108  leesehwa                                        2025-03-19 01:51:19.826000  0.98825  
13565175  AYUSH YADAV                                     2025-03-27 17:44:41.793000  0.98825  
13565260  vikasvaghasiya123                               2025-03-27 18:03:39.270000  0.98825  
13329864  jay_wbsr                                        2025-02-27 16:27:18.306000  0.98821  
13268781  Артём Мечётный                                  2025-03-05 07:34:16.726000  0.98821  
13289751  random_779                                      2025-02-17 07:22:58.243000  0.98817  
13540375  Mugiwara no Ichimi                              2025-03-23 08:14:58.856000  0.98817  
13291160  Naman Zelawat                                   2025-02-06 13:53:40.890000  0.98814  
13467370  浪岡凌佑                                            2025-03-09 18:25:14.620000  0.98814  
13477354  Grigoriy Ushakov                                2025-03-11 11:48:12.940000  0.98814  
13517364  Roan Morgan                                     2025-03-18 21:11:52.386000  0.98814  
13287526  Azmain Abid Khan                                2025-02-02 17:01:09.486000  0.98810  
13452276  Ankit Chitosiya                                 2025-03-06 20:00:14.356000  0.98810  
13559644  Malik Ali Kamal BSCS 2022 FAST NU LHR           2025-03-26 21:00:07.870000  0.98810  
13300881  Alexundr38                                      2025-02-05 18:40:19.293000  0.98807  
13518187  GwangJuCho                                      2025-03-19 02:09:08.606000  0.98803  
13285856  ploract                                         2025-02-02 08:28:01.930000  0.98800  
13293625  huayi_AI                                        2025-02-04 06:58:38.206000  0.98800  
13534609  Kind tiger                                      2025-03-21 20:41:14.400000  0.98800  
13547286  Andrey_perevera                                 2025-03-24 15:53:21.456000  0.98796  
13459605  Atharva Soundankar                              2025-03-08 06:49:31.200000  0.98789  
 5312138  Damoon Shahhosseini                             2025-03-04 19:00:05.330000  0.98785  
10500591  KautilyaKatariya                                2025-02-15 10:47:08.633000  0.98785  
13389742  Lazzy03                                         2025-02-23 08:51:30.180000  0.98782  
13564488  amal mir                                        2025-03-27 15:07:14.196000  0.98782  
13518961  Cloud0FRasoL                                    2025-03-19 06:01:45.440000  0.98778  
13535772  lichen12                                        2025-03-24 15:02:24.340000  0.98778  
13340818  Temesgen Tewolde                                2025-02-21 15:46:32.960000  0.98771  
13419563  Chenhao Jiang                                   2025-03-01 04:46:00.723000  0.98771  
13489241  KAnchor                                         2025-03-14 01:55:12.746000  0.98767  
13498756  Toves Logel                                     2025-03-15 09:33:49.283000  0.98767  
13514311  Yun.univ                                        2025-03-18 10:45:15.610000  0.98757  
13518101  minjeong #2                                     2025-03-19 01:50:21.926000  0.98757  
12822809  Châu Trịnh Ngọc                                 2025-03-23 14:26:02.353000  0.98753  
13280168  Apollo199999999                                 2025-01-31 15:12:47.033000  0.98750  
13329623  marrruuu                                        2025-02-14 08:41:52.383000  0.98750  
13347579  Rsbit@30                                        2025-03-17 18:03:42.326000  0.98750  
13537304  mobutaisyo                                      2025-03-25 05:45:01.193000  0.98746  
13564028  TANUJ SAINI                                     2025-03-27 13:35:50.176000  0.98742  
13390839  Nikolay Pautov                                  2025-02-23 15:25:55.473000  0.98739  
13427303  Alexander Savelev                               2025-03-03 10:04:24.520000  0.98739  
13531450  DanHeng                                         2025-03-21 08:13:00.876000  0.98739  
13443210  weining zhu                                     2025-03-06 06:48:57.240000  0.98735  
13522204  Van Do                                          2025-03-19 16:57:57.780000  0.98735  
13288890  Jang Daehan                                     2025-02-05 07:09:10.643000  0.98732  
13528828  Dazai                                           2025-03-20 18:30:24.770000  0.98732  
13519764  saaari                                          2025-03-20 09:47:00.193000  0.98728  
13265222  ArcaLunar                                       2025-01-27 11:33:34.600000  0.98725  
13546438  tribeironunes                                   2025-03-24 14:09:41.306000  0.98725  
13291527  Ferhat Deniz                                    2025-02-06 14:05:38.456000  0.98717  
13325911  Shubei He                                       2025-02-11 13:50:36.463000  0.98717  
13557156  Arham Ali 1234                                  2025-03-26 13:31:50.296000  0.98714  
13364075  xulu1990                                        2025-02-19 06:34:39.676000  0.98710  
 9350462  Brandonzzz                                      2025-03-17 15:03:25.436000  0.98710  
13518230  seungmo0206                                     2025-03-19 02:24:21.890000  0.98710  
 2610741  cjchun                                          2025-03-26 08:37:46.846000  0.98710  
 7321182  salah moussaoui                                 2025-02-05 16:39:50.776000  0.98707  
13222653  Fuad Thabet                                     2025-01-28 15:49:03.086000  0.98700  
12991182  uu0010                                          2025-02-11 13:44:15.203000  0.98700  
13319346  Ishan Bhargava #2                               2025-02-14 22:15:03.016000  0.98700  
13457398  Soujanya Hazra                                  2025-03-07 17:06:01.156000  0.98700  
13263956  xiaodi0525                                      2025-01-27 04:21:43.903000  0.98696  
13319736  limboooo                                        2025-02-10 09:00:44.370000  0.98696  
13355472  SNR K                                           2025-02-24 21:50:53.660000  0.98692  
 6675217  Mohamed El Baghdadi                             2025-03-16 00:56:11.103000  0.98692  
12617847  Adam Ridene                                     2025-02-01 21:54:41.880000  0.98685  
13518924  Kim Gi Uk                                       2025-03-19 05:53:02.500000  0.98685  
13515864  Hankahou                                        2025-03-26 13:08:13.523000  0.98685  
13436409  Lisa1234589                                     2025-03-04 07:46:38.353000  0.98682  
13522462  Quang Tiến                                      2025-03-19 20:13:39.243000  0.98682  
13430486  Suleyman Ertekin                                2025-03-03 11:14:58.346000  0.98678  
13464536  flugeltomar                                     2025-03-09 05:39:05.296000  0.98675  
13380948  lcssphr                                         2025-02-21 11:51:45.130000  0.98671  
13459829  Vỹ Phan                                         2025-03-08 07:44:59.823000  0.98671  
13267224  Abhinav Anand                                   2025-01-27 23:55:12.290000  0.98667  
13241413  codexbhawesh                                    2025-02-26 02:12:29.500000  0.98664  
13338649  Nick Pellegrin                                  2025-02-14 00:40:41.900000  0.98660  
13156134  kimmoqt                                         2025-02-02 13:24:21.416000  0.98650  
13290520  永紳                                              2025-02-03 12:57:13.713000  0.98650  
13559177  ksusha_sh666                                    2025-03-26 20:00:43.453000  0.98650  
13311090  Liu liuming1990                                 2025-02-08 02:08:46.796000  0.98646  
13518175  oikos1003                                       2025-03-19 02:05:45.686000  0.98642  
13518908  RYUTAEHUN                                       2025-03-19 05:49:47.340000  0.98642  
13407002  Lian Guo                                        2025-02-26 22:23:38.243000  0.98639  
13524960  twang_hcmut                                     2025-03-20 06:21:06.220000  0.98635  
13541509  Mikita Sazanovich                               2025-03-23 14:38:53.280000  0.98635  
13546964  Welly0423                                       2025-03-24 15:57:41.573000  0.98628  
13395156  Manh Thai Khac                                  2025-02-24 15:12:06.343000  0.98625  
13511750  QUÂN NGUYỄN HOÀNG                               2025-03-18 03:43:22.796000  0.98621  
13255492  P. Baron                                        2025-01-27 12:57:05.336000  0.98617  
13556159  Mehedi26696                                     2025-03-26 08:51:00.470000  0.98610  
11821243  Chunxin Tan                                     2025-02-04 15:48:44.653000  0.98603  
13515660  haoshenhan                                      2025-03-18 16:38:42.380000  0.98592  
13406096  Victor Chen #2                                  2025-02-27 06:39:13.653000  0.98589  
13504437  HƯNG NGUYỄN TIẾN                                2025-03-16 17:35:52.016000  0.98582  
13308354  acYe                                            2025-02-07 17:14:10.570000  0.98575  
13499907  Althaf Muflih Regar                             2025-03-15 13:54:33.926000  0.98575  
13450052  Nguyễn Ngọc Song Thương                         2025-03-19 19:01:16.810000  0.98571  
13332092  Tiberiu-Stefan Cozma                            2025-02-14 10:42:03.520000  0.98564  
13295468  Đạt Lê                                          2025-02-10 10:24:26.163000  0.98557  
13470303  Ya P                                            2025-03-12 01:22:09.626000  0.98553  
13283975  Alper Hakli                                     2025-02-01 15:28:16.066000  0.98550  
13444280  Jiarui Zha                                      2025-03-05 12:31:22.426000  0.98550  
13487361  FrogFrorge                                      2025-03-20 07:47:59.830000  0.98550  
13330990  Leo orz                                         2025-02-18 11:42:55.743000  0.98546  
13310546  Ananya Gaur                                     2025-02-07 19:50:12.096000  0.98539  
13368132  tmast liu                                       2025-02-19 15:37:38.513000  0.98539  
13533282  Wishes Unwoven                                  2025-03-21 15:00:28.360000  0.98528  
12624883  Sasi Preetham                                   2025-01-30 06:32:56.040000  0.98514  
13320853  Kk-Jason                                        2025-02-10 13:48:58.133000  0.98514  
13519380  ThanhHuwuNguyen                                 2025-03-19 11:10:40.640000  0.98514  
13264095  苇名一心                                            2025-01-27 05:47:32.756000  0.98510  
13520541  Nguyễn Hữu Thanh 04                             2025-03-20 03:33:39.040000  0.98510  
13331697  Scott Pitcher                                   2025-02-12 17:17:37.960000  0.98507  
13263704  K M Fahim Asif                                  2025-01-27 02:20:54.226000  0.98500  
13563868  Talib1  R. Abbas                                2025-03-27 13:02:59.723000  0.98496  
13510485  Gaston Arida                                    2025-03-18 15:12:03.893000  0.98492  
13329574  Serega_cherkash                                 2025-02-14 08:24:05.363000  0.98489  
13292730  hidepro                                         2025-02-04 00:42:24.706000  0.98485  
13329641  МишаДавиденко                                   2025-02-14 08:33:25.593000  0.98485  
13444951  Sahitya Palacharla                              2025-03-05 16:59:11.983000  0.98485  
13356341  Rakib Ahsan #2                                  2025-02-25 14:10:59.143000  0.98482  
13487668  SJLe                                            2025-03-13 08:51:49.453000  0.98482  
13515106  Lê Minh Trung                                   2025-03-19 04:33:44.873000  0.98482  
13360555  LuoLuo                                          2025-02-18 13:06:58.876000  0.98475  
13519454  minhhieu tran                                   2025-03-19 08:17:52.646000  0.98475  
13519642  Suzuki Yuto                                     2025-03-20 03:49:32.483000  0.98475  
13519983  Trung Lê Minh                                   2025-03-19 09:40:42.603000  0.98475  
13515589  TRUNG LÊ MINH                                   2025-03-20 03:32:37.503000  0.98475  
13484462  shenweixun                                      2025-03-12 18:20:29.360000  0.98471  
10181859  XiaoPeiZheng                                    2025-01-29 15:38:51.860000  0.98467  
13310588  NSamelson                                       2025-02-11 13:19:14.943000  0.98467  
13414696  kiloson                                         2025-03-18 10:33:25.673000  0.98467  
13541658  Aleksa Orlovic                                  2025-03-24 16:38:30.940000  0.98467  
13295122  Mikhail Shceglov                                2025-02-04 13:11:34.830000  0.98464  
13279944  Danila12345                                     2025-02-01 12:36:14.936000  0.98460  
13558689  S_Taha_A78                                      2025-03-26 18:23:51.750000  0.98460  
13450075  HÀO LÊ PHONG                                    2025-03-19 16:22:42.616000  0.98453  
13537573  s113321540                                      2025-03-25 08:39:41.620000  0.98439  
13527244  peachaddictive                                  2025-03-20 14:33:11.230000  0.98425  
13524590  Phú Đặng Ngọc                                   2025-03-20 04:19:15.880000  0.98414  
13540972  believer                                        2025-03-24 00:13:26.073000  0.98414  
13423249  Cookiegranny221                                 2025-03-01 22:34:52.713000  0.98410  
13514358  KevinForTest                                    2025-03-18 10:54:23.926000  0.98410  
13209301  Nagendra Gopal                                  2025-02-19 12:53:40.343000  0.98400  
13503371  Alexander Tenyaev                               2025-03-16 12:38:40.773000  0.98396  
13388997  ILLARTs.jp                                      2025-02-23 04:49:36.640000  0.98385  
13565224  Ali Abbas                                       2025-03-27 18:31:42.896000  0.98382  
13286672  102203514_Sumit_Garg                            2025-02-02 12:12:14.630000  0.98378  
13384528  XCQ0607                                         2025-02-22 03:00:21.143000  0.98378  
13449246  Sumel Ahmad                                     2025-03-06 09:12:38.766000  0.98378  
13520108  Trung Tran Quoc #2                              2025-03-19 11:03:10.823000  0.98378  
13560123  Lázaro Enrique Suárez-Argudín del Toro          2025-03-26 23:10:45.116000  0.98375  
13324653  Kyar Phae                                       2025-02-15 05:34:37.003000  0.98367  
13389768  wenwen #2                                       2025-02-26 09:41:09.990000  0.98367  
13282645  ganesh_reddy                                    2025-02-01 07:44:20.763000  0.98364  
13515765  Quốc Hiếu Trần                                  2025-03-20 05:10:39.220000  0.98364  
13498213  Việt Hùng Nguyễn                                2025-03-16 07:00:00.683000  0.98360  
13516576  Phuong Huynh Lan                                2025-03-20 05:47:39.773000  0.98357  
13325583  Avinash.K                                       2025-02-11 14:08:04.210000  0.98350  
13525063  s114321502                                      2025-03-23 19:32:23.833000  0.98350  
13322414  Lenny Izekor                                    2025-02-26 19:02:36.523000  0.98342  
13550658  azppl2013                                       2025-03-25 08:01:20.170000  0.98339  
13488310  s111321062                                      2025-03-13 09:56:29.020000  0.98335  
13515469  tảominhhieu7404                                 2025-03-20 04:46:23.073000  0.98335  
13268321  Wojciech Grotkiewicz                            2025-01-29 17:40:10.636000  0.98332  
13551002  一二三四五                                           2025-03-25 11:19:34.330000  0.98332  
13551794  cheng lin                                       2025-03-25 14:29:00.326000  0.98328  
13348651  KaustubhAS                                      2025-02-16 02:22:52.400000  0.98325  
11478756  Bao Le Quoc                                     2025-03-19 10:51:47.293000  0.98325  
13269786  igolan                                          2025-01-28 17:18:32.813000  0.98317  
13387482  Narek Nurijanyan                                2025-02-22 17:16:46.156000  0.98317  
13510238  Denis Todorov                                   2025-03-17 19:23:54.873000  0.98314  
13312255  Ant1988                                         2025-02-08 07:47:40.500000  0.98310  
13324769  Swan Htet Naing                                 2025-02-11 09:33:06.190000  0.98310  
13506467  Матвей Прытков                                  2025-03-17 04:57:40.740000  0.98307  
13507364  Son Phan Thanh                                  2025-03-19 19:11:07.796000  0.98307  
13326504  Navin Dansaikul                                 2025-02-11 16:27:33.736000  0.98300  
13356940  Rehan Taneja                                    2025-02-17 19:21:00.660000  0.98296  
13324810  Soe Thandar Lwin                                2025-02-11 11:59:47.556000  0.98292  
13449111  JVLT                                            2025-03-19 18:13:26.276000  0.98285  
13518181  charchulyoung                                   2025-03-19 02:06:45.326000  0.98282  
13026964  Antonio Rueda-Toicen                            2025-03-25 15:25:17.336000  0.98278  
13514707  tarominhhieu1534                                2025-03-19 04:09:31.570000  0.98275  
13282072  ValeraLyuzovitch                                2025-02-01 04:22:47.616000  0.98271  
13324779  Khin Kaung San Thu Tun                          2025-02-11 09:40:37.656000  0.98271  
13448862  Hao Le Phong                                    2025-03-19 16:03:49.876000  0.98267  
13528189  somuwu                                          2025-03-20 18:32:50.923000  0.98267  
13481167  Luigi Garcia24                                  2025-03-12 03:56:39.683000  0.98257  
10346469  Alex Kalitenko                                  2025-02-04 13:46:58.976000  0.98253  
13560727  roldanjorge                                     2025-03-27 02:01:09.653000  0.98253  
13435474  Glacial82                                       2025-03-04 04:58:06.263000  0.98250  
13390448  wqh6725                                         2025-03-04 11:03:25.913000  0.98239  
13457463  Amy Hwang                                       2025-03-07 17:23:05.600000  0.98239  
13282070  Naeel Ilkaev                                    2025-02-01 04:16:14.583000  0.98235  
13442505  RangOvO                                         2025-03-05 07:01:51.376000  0.98232  
13536842  pilllbox                                        2025-03-22 10:54:01.486000  0.98232  
13436645  Y.J_Ahn                                         2025-03-11 22:14:44.393000  0.98225  
13542008  infamy                                          2025-03-24 03:37:54.796000  0.98221  
13552399  Zhe Kuan Lien                                   2025-03-25 14:12:06.346000  0.98221  
13321655  Ishan Bhargava #3                               2025-02-13 09:50:43.076000  0.98217  
13460861  anilsaini18                                     2025-03-08 12:33:03.476000  0.98217  
13493621  kwibobo                                         2025-03-15 03:57:46.713000  0.98217  
13491249  Sarveshpatil2622                                2025-03-13 22:10:08.180000  0.98210  
13458722  nan_junyoung                                    2025-03-08 01:52:47.143000  0.98207  
13450784  Lê Phong Hào                                    2025-03-19 04:07:14.840000  0.98207  
13527209  Bhimana Narasimham                              2025-03-20 12:47:42.910000  0.98207  
13346584  WeihaoLi                                        2025-02-15 12:05:49.856000  0.98203  
13524646  Thảo Phương                                     2025-03-20 04:09:15.830000  0.98203  
13525146  TIÊN NGUYỄN THỦY                                2025-03-20 05:50:09.980000  0.98203  
13391830  cmd-HMN                                         2025-03-02 00:50:03.623000  0.98196  
13282065  Матвей Чернавин (MAKMENI)                       2025-02-01 03:57:27.670000  0.98189  
 3557186  Sotarriva Isai                                  2025-02-08 03:20:52.440000  0.98189  
13165436  Konanug                                         2025-03-14 05:33:03.166000  0.98189  
13514232  VĂN HUỲNH NGỌC                                  2025-03-20 04:24:20.923000  0.98189  
13520741  YINGYING                                        2025-03-19 12:18:19.633000  0.98189  
13332477  António Jotta                                   2025-02-12 21:16:23.346000  0.98182  
13282159  Bekhzod Aslonov                                 2025-02-01 04:52:20.523000  0.98178  
13324715  Iqbal Samsoor                                   2025-02-11 08:57:30.643000  0.98178  
13155530  Lex Smok                                        2025-02-16 14:29:34.703000  0.98178  
13384926  zionwuuuu                                       2025-02-22 05:31:23.196000  0.98175  
13518796  sion001122                                      2025-03-19 05:32:25.056000  0.98175  
13357692  Peiying Lin                                     2025-02-18 00:05:22.980000  0.98171  
13547790  [Deleted] 327124c9-c3dd-4cb7-8434-33a90f1bcbd4  2025-03-24 17:51:36.223000  0.98171  
13547869  Power Puff Girls                                2025-03-24 18:27:48.460000  0.98171  
13403627  Nhật Minh Phạm                                  2025-02-26 07:55:16.196000  0.98160  
13485875  djing                                           2025-03-12 23:52:42.943000  0.98160  
13520249  Phuong Thao                                     2025-03-20 03:13:10.533000  0.98160  
13546916  s111321070                                      2025-03-24 14:58:09.853000  0.98160  
13546763  Maggie0332                                      2025-03-25 12:52:46.836000  0.98160  
13552350  Tzu0333                                         2025-03-25 15:21:12.450000  0.98153  
13328921  Ruitoby                                         2025-02-12 05:42:17.653000  0.98150  
13432471  JakubKmn                                        2025-03-03 17:59:46.760000  0.98150  
12359582  YouKnowJP                                       2025-02-16 10:31:18.866000  0.98146  
13516241  Skerean                                         2025-03-19 11:21:17.693000  0.98132  
13547649  Coco1234567                                     2025-03-25 15:28:38.790000  0.98132  
13324919  NeverMiss4847                                   2025-02-11 09:56:57.246000  0.98121  
13324689  nonsomroop                                      2025-02-11 09:40:41.430000  0.98121  
13388538  Tyler Germain                                   2025-02-27 01:10:03.373000  0.98121  
13524298  THẢO LÊ THỊ PHƯƠNG                              2025-03-20 02:49:46.310000  0.98121  
13518920  Trung Tran Quoc                                 2025-03-19 09:58:40.690000  0.98117  
13299347  Eline Stehouwer                                 2025-02-05 11:19:47.970000  0.98114  
13451390  Hào Lê Phong                                    2025-03-18 08:25:12.463000  0.98110  
13519313  quangphatthai                                   2025-03-19 07:22:45.513000  0.98110  
13543815  Siangyu Yang                                    2025-03-24 03:27:05.010000  0.98110  
13351747  Amadou Tidiane Kassa Diallo                     2025-02-16 18:15:48.720000  0.98107  
13324836  Thaw Zin Moe Myint                              2025-02-11 09:28:52.956000  0.98103  
13518986  iamfreakin                                      2025-03-19 06:24:44.740000  0.98103  
13526150  firzen7410                                      2025-03-20 08:53:28.410000  0.98103  
13324706  Ye Thu                                          2025-02-11 16:51:54.873000  0.98100  
13451076  panenkang                                       2025-03-06 15:52:48.520000  0.98100  
13448027  Trieu Nguyen #2                                 2025-03-07 07:03:31.170000  0.98100  
13325560  Kaung Hset Hein                                 2025-02-11 12:46:49.996000  0.98096  
13324753  PIPATPOL JIRAWATPAPHA                           2025-02-11 09:59:34.600000  0.98092  
13324803  KHAING ZIN THAN                                 2025-02-11 09:29:02.020000  0.98092  
13352850  Evelyn Zhou Vii                                 2025-02-24 02:10:34.966000  0.98092  
13324811  Ant227                                          2025-02-11 09:30:46.506000  0.98089  
13385176  Changhe Xie                                     2025-02-22 05:48:21.583000  0.98089  
13324762  Nithit Lertcharoensombat                        2025-02-11 12:38:31.536000  0.98085  
13521883  Hiếu Trần Quốc                                  2025-03-19 15:46:46.450000  0.98085  
13540776  cat1200chiang                                   2025-03-24 15:52:10.090000  0.98085  
13324717  Jonathan Chan                                   2025-02-11 09:18:26.780000  0.98082  
13326600  sunthewhat                                      2025-02-11 16:47:35.250000  0.98082  
13282120  Tiprays                                         2025-02-01 04:16:21.420000  0.98078  
13324928  Hnin Ei Ei Aung                                 2025-02-11 13:52:33.856000  0.98078  
13325343  Watsawadee                                      2025-02-11 11:41:19.940000  0.98078  
13352265  YUNZHEN (ZION) WU                               2025-02-23 08:23:53.543000  0.98078  
13324633  CHAYAPOL MAHATTHANACHAI                         2025-02-11 09:43:11.110000  0.98075  
13325190  MinkLim                                         2025-02-11 11:28:43.570000  0.98075  
12484569  HARI BEVARA                                     2025-03-01 07:53:19.843000  0.98075  
13405883  IfYouM                                          2025-02-26 16:12:15.330000  0.98067  
13325071  PeemmY                                          2025-02-11 10:39:03.833000  0.98064  
13528837  whoami30609                                     2025-03-21 10:10:53.430000  0.98064  
13558242  Moiz Pasha                                      2025-03-26 17:39:51.446000  0.98060  
13379069  韩 俊涛                                            2025-03-11 02:41:16.446000  0.98057  
13516142  Minh Châu                                       2025-03-18 17:19:21.220000  0.98057  
13324422  Yuhan Zhang                                     2025-02-11 08:01:09.500000  0.98046  
13476431  Francis Chan                                    2025-03-11 08:15:53.093000  0.98042  
13423297  Nam Nguyen #2                                   2025-03-01 22:11:39.116000  0.98032  
13282178  Lekodar                                         2025-02-01 04:41:56.230000  0.98025  
13361026  Dhruv NR                                        2025-02-18 15:06:21.203000  0.98025  
13518506  Alvin Young                                     2025-03-20 09:17:48.963000  0.98017  
13294168  shivanshu070102                                 2025-02-04 13:43:07.910000  0.98014  
13330230  Cato van Ojen                                   2025-02-12 11:16:59.633000  0.98007  
12137429  EliasProger                                     2025-02-16 19:52:03.003000  0.98003  
12745635  Evgeny Shilov                                   2025-03-18 15:35:31.286000  0.98000  
13519616  CHEN KUAN CHUNG                                 2025-03-19 09:35:42.060000  0.98000  
